neighborhood_code,exposure_month,landsat,modis,era5,landsat-7, persiann
58,1/6/2020 00:00,NaN,35.25317659,29.68715396,36.80961141,4.107575044
58,1/7/2020 00:00,21.48358584,29.32283893,27.30907794,27.72996541,20.20736624
58,1/8/2020 00:00,29.68850961,27.78594121,26.6659508,32.23265444,16.55327826
58,1/9/2020 00:00,33.81837872,27.41694301,26.58710342,NaN,34.6102516
58,1/10/2020 00:00,16.66046884,30.85514887,28.05870775,30.62587481,4.713378236
58,1/11/2020 00:00,38.84100764,32.79193366,27.24130026,40.56414474,0.274301074
58,1/12/2020 00:00,35.96643461,32.65682718,26.18146645,38.1092259,0.012494804
58,1/1/2021 00:00,42.44460922,33.50198244,25.94670536,35.31902001,0.007509147
58,1/2/2021 00:00,34.83504505,33.62604133,26.81471775,29.96558364,0.025673306
58,1/3/2021 00:00,46.80251845,38.1724008,27.51846218,35.09133737,0.00925639
58,1/4/2021 00:00,46.47791031,43.6045355,28.67333815,42.16813113,0.004974023
58,1/5/2021 00:00,44.98732355,39.08749094,28.36764099,20.02427076,0.05236985
58,1/6/2021 00:00,52.58307313,37.96177652,29.42678738,40.77901214,4.860840052
58,1/7/2021 00:00,39.33223623,32.29840746,28.62807519,33.87611948,14.42974164
58,1/8/2021 00:00,22.923549,29.38179052,26.76189834,31.67830815,31.02752823
58,1/9/2021 00:00,28.89861358,28.78271918,27.45061436,26.21868083,20.5504483
58,1/10/2021 00:00,38.40695393,30.84369702,28.29738663,25.21787495,6.614027783
58,1/11/2021 00:00,37.87907527,32.76586856,28.57841458,33.88816519,0.220246198
58,1/12/2021 00:00,37.26073574,31.0770456,27.09865083,NaN,0.136808022
58,1/1/2022 00:00,42.61097026,32.07757136,26.92517099,28.7038114,0.010745911
58,1/2/2022 00:00,41.12681663,33.19825522,26.62920133,31.38367248,0.017148856
58,1/3/2022 00:00,40.57740837,36.43654133,27.05371211,35.44477477,0.045701927
60,1/11/2018 00:00,41.69944303,35.73672248,27.84555319,37.89501834,0.362527864
60,1/12/2018 00:00,41.98133482,37.07629579,25.89353395,40.07481708,0.01543888
60,1/1/2019 00:00,33.20091225,37.48492424,24.96860881,35.38029495,0.009214029
60,1/2/2019 00:00,41.53407513,36.96247889,26.63809763,39.31896406,0.096126088
60,1/3/2019 00:00,47.372777,41.29524998,26.86931373,47.38924558,0.120819146
60,1/4/2019 00:00,47.40442588,44.41389794,29.56816594,51.41384028,0.180504218
60,1/5/2019 00:00,50.82876239,44.57122188,28.2519741,50.78683355,0.018944175
60,1/6/2019 00:00,42.53535096,41.53803774,28.42180268,46.4120011,3.230500152
60,1/7/2019 00:00,53.57426987,33.75264102,28.26688074,38.13680189,9.498304792
60,1/8/2019 00:00,35.83310931,33.81287306,26.79169024,37.15461747,25.27747513
60,1/9/2019 00:00,29.73715979,30.46402583,27.11085028,28.88203021,18.17597912
60,1/10/2019 00:00,38.35619295,30.88004721,27.62439862,NaN,6.188017329
60,1/11/2019 00:00,44.53703786,37.46055636,28.5887793,41.2446787,0.319042053
60,1/12/2019 00:00,41.82649231,36.6750725,26.12460806,35.38191129,0.05425875
60,1/1/2020 00:00,44.86920116,33.05236346,25.58141477,18.3049116,0.011955763
60,1/2/2020 00:00,47.93139884,39.5872113,28.8618451,41.04833977,0.024845012
60,1/3/2020 00:00,51.83131232,43.24194,29.28114275,45.78226341,0.017423668
60,1/4/2020 00:00,52.26964864,44.8166809,30.67111806,49.0750685,0.048522647
60,1/5/2020 00:00,53.52551192,42.09329113,29.24955189,48.36721005,0.123440955
60,1/6/2020 00:00,NaN,34.03772149,29.82983204,35.75386319,4.107575044
60,1/7/2020 00:00,NaN,31.97716214,27.24095071,27.90818753,20.20736624
60,1/8/2020 00:00,24.380992,28.057221,26.61052182,31.01527505,16.55327826
60,1/9/2020 00:00,32.77613137,28.16582173,26.52461153,NaN,34.6102516
60,1/10/2020 00:00,NaN,33.19323923,28.03660224,31.99515264,4.713378236
60,1/11/2020 00:00,40.96638482,37.43146639,27.23248269,43.21078814,0.274301074
60,1/12/2020 00:00,37.33325131,37.40173302,26.16607818,40.40077534,0.012494804
60,1/1/2021 00:00,43.17538544,37.52358871,26.02211958,36.99534662,0.007509147
60,1/2/2021 00:00,38.61199074,37.12229571,26.98479694,32.68886756,0.025673306
60,1/3/2021 00:00,46.96296262,39.6879309,27.62235315,34.01437236,0.00925639
60,1/4/2021 00:00,48.48546227,45.14585212,28.76292527,43.99293355,0.004974023
60,1/5/2021 00:00,49.04509625,41.317931,28.54455013,32.44340591,0.05236985
60,1/6/2021 00:00,54.25300915,37.24216587,29.56314529,43.42406179,4.860840052
60,1/7/2021 00:00,41.6048378,30.17337688,28.56639204,30.30918871,14.42974164
60,1/8/2021 00:00,25.03885001,29.8369826,26.71755463,30.51075557,31.02752823
60,1/9/2021 00:00,33.02582125,28.86371054,27.39050429,25.91635748,20.5504483
60,1/10/2021 00:00,38.69690827,31.27816711,28.19628975,5.266738497,6.614027783
60,1/11/2021 00:00,41.19395828,37.30714715,28.48823335,38.45821564,0.220246198
60,1/12/2021 00:00,38.99521147,36.38436081,27.05521767,18.36727652,0.136808022
60,1/1/2022 00:00,44.57585269,36.39622505,27.02313298,25.84022796,0.010745911
60,1/2/2022 00:00,43.12489688,36.95793639,26.8697328,31.80387598,0.017148856
60,1/3/2022 00:00,43.17031847,40.01642516,27.31039049,37.46134596,0.045701927
62,1/11/2018 00:00,43.32780534,35.39654295,27.87026933,40.12667921,0.36236363
62,1/12/2018 00:00,42.05184366,35.34600902,25.90178663,40.12076917,0.015468929
62,1/1/2019 00:00,37.93287515,35.579867,24.96111652,37.85491778,0.009194388
62,1/2/2019 00:00,41.64779865,35.84326656,26.6188516,39.91336548,0.096512117
62,1/3/2019 00:00,48.11839654,40.99602429,26.84133889,46.43416349,0.119584403
62,1/4/2019 00:00,47.8892027,43.84166398,29.54692884,51.35313716,0.17793632
62,1/5/2019 00:00,50.00378403,43.75335319,28.22777884,50.90148544,0.019125992
62,1/6/2019 00:00,46.04509669,42.26675973,28.39037505,43.93237443,3.212362457
62,1/7/2019 00:00,52.37290346,37.36152706,28.2663134,39.40102093,9.490833309
62,1/8/2019 00:00,35.33419087,33.97470469,26.80117708,38.35037381,25.32616604
62,1/9/2019 00:00,30.32845929,29.48224513,27.116495,-1.7507038,18.21736118
62,1/10/2019 00:00,39.47668143,31.29872219,27.63101421,5.173880413,6.173893462
62,1/11/2019 00:00,44.42209276,35.58672468,28.60146435,41.8447642,0.318793784
62,1/12/2019 00:00,41.89438617,35.35229285,26.12809453,37.60550482,0.054234036
62,1/1/2020 00:00,44.53493038,32.12932218,25.56321427,14.91056178,0.011971093
62,1/2/2020 00:00,47.5942958,38.60975937,28.83769602,40.4423403,0.024812475
62,1/3/2020 00:00,51.59288535,42.31809096,29.24309925,45.32341129,0.017394382
62,1/4/2020 00:00,51.56526681,44.13045801,30.63516798,47.29538522,0.048257918
62,1/5/2020 00:00,53.32241343,41.4431378,29.20670081,47.35714757,0.123097752
62,1/6/2020 00:00,NaN,33.97616957,29.81115158,32.7765148,4.091621066
62,1/7/2020 00:00,22.82293937,29.87288986,27.24778448,24.71096616,20.25123408
62,1/8/2020 00:00,30.64903814,28.49653291,26.61652065,31.49523441,16.62478251
62,1/9/2020 00:00,34.45945024,28.91573636,26.53193097,NaN,34.53860199
62,1/10/2020 00:00,NaN,32.6347377,28.04180437,36.28677456,4.734418652
62,1/11/2020 00:00,40.24115189,35.98658415,27.24256179,40.66287722,0.274236485
62,1/12/2020 00:00,34.12858612,36.16445525,26.17065808,39.62998271,0.012539028
62,1/1/2021 00:00,43.13615954,35.91011127,26.01612304,36.0271005,0.007530417
62,1/2/2021 00:00,35.93534147,35.96875173,26.96764576,32.35395267,0.025637688
62,1/3/2021 00:00,46.76426881,39.71249244,27.61022228,36.11333295,0.009261879
62,1/4/2021 00:00,47.23680114,44.95297675,28.7499657,43.23639866,0.0049681
62,1/5/2021 00:00,47.43431514,39.30314272,28.52115438,27.49782502,0.051945476
62,1/6/2021 00:00,53.52204445,37.16821567,29.54487819,42.47157422,4.864108528
62,1/7/2021 00:00,45.26145904,31.93750981,28.57112817,34.8592857,14.36932396
62,1/8/2021 00:00,28.55074347,31.25917063,26.72256657,32.15419476,30.9972846
62,1/9/2021 00:00,26.70183472,29.54332169,27.39743577,26.89297719,20.50007612
62,1/10/2021 00:00,38.87559585,30.79359938,28.20834653,20.67551664,6.588865788
62,1/11/2021 00:00,40.61059954,35.6655498,28.50325455,38.0032016,0.219679272
62,1/12/2021 00:00,38.60306855,34.69994248,27.06378097,17.44074922,0.136674872
62,1/1/2022 00:00,43.65015817,34.91242619,27.01407972,31.08897056,0.010780543
62,1/2/2022 00:00,42.72349051,35.68379782,26.84540692,32.23393349,0.017298208
62,1/3/2022 00:00,41.6069571,38.40437162,27.28203681,36.1857997,0.045857189
63,1/11/2018 00:00,NaN,36.62013179,29.44771074,37.34685354,0.391878867
63,1/12/2018 00:00,40.4804426,35.38174422,27.07648022,41.16003718,0.028115197
63,1/1/2019 00:00,34.67118876,35.86215815,26.26345553,40.27366772,0.012865074
63,1/2/2019 00:00,40.83295774,36.86309925,28.7559857,36.43228036,0.075110266
63,1/3/2019 00:00,50.32695274,41.47134884,29.31820087,46.1860174,0.047016463
63,1/4/2019 00:00,51.77402267,44.98657056,32.91839352,49.53463962,0.056252862
63,1/5/2019 00:00,52.07755462,44.33836902,32.2353365,52.61319781,0.123447548
63,1/6/2019 00:00,49.96013852,41.4978233,31.4926541,49.1137848,4.878485568
63,1/7/2019 00:00,45.78631676,33.74834428,28.87333196,40.31205236,10.93510813
63,1/8/2019 00:00,24.56984604,37.50944809,27.07213031,21.98702017,21.1361706
63,1/9/2019 00:00,38.74581704,27.46588003,27.10564064,18.83419883,16.2059939
63,1/10/2019 00:00,39.14484804,32.09614362,28.12407482,28.48824742,7.44669708
63,1/11/2019 00:00,44.87484023,36.47416596,29.62326366,42.14262865,0.462661446
63,1/12/2019 00:00,41.1108813,36.00214578,27.24819849,38.68489514,0.040008535
63,1/1/2020 00:00,44.57402433,33.36741555,26.82241531,19.63436022,0.011592356
63,1/2/2020 00:00,36.74954346,38.8943163,30.68499637,39.80918912,0.025429316
63,1/3/2020 00:00,53.81827853,44.51404035,31.61427899,45.21566453,0.05285323
63,1/4/2020 00:00,52.66028533,44.48484966,33.61118649,49.70995343,0.031660058
63,1/5/2020 00:00,52.77941192,41.94025534,32.79395334,37.79702213,0.420229315
63,1/6/2020 00:00,23.9772264,35.00187601,31.96075151,17.07457985,5.490736045
63,1/7/2020 00:00,23.01481563,NaN,27.71383159,29.89990278,18.37865711
63,1/8/2020 00:00,30.19655064,NaN,26.7330081,34.97137615,13.77119463
63,1/9/2020 00:00,35.42357444,28.42217052,26.53139867,37.6492602,30.0099255
63,1/10/2020 00:00,38.65558867,31.88622324,27.7649987,30.76857662,7.55993963
63,1/11/2020 00:00,38.44094096,37.72800933,27.65056133,39.90342322,0.177873899
63,1/12/2020 00:00,38.19376482,37.04606671,27.89161377,36.57140904,0.008896723
63,1/1/2021 00:00,41.91545441,37.03823104,27.79603122,36.50247824,0.005156657
63,1/2/2021 00:00,40.94313636,38.13675041,29.00342392,36.64195366,0.017925531
63,1/3/2021 00:00,48.94028929,41.30309925,30.17449692,39.70333413,0.011315179
63,1/4/2021 00:00,50.1287964,45.05827291,31.95351935,44.39117078,0.013287336
63,1/5/2021 00:00,50.07889038,39.0836326,32.15434346,46.20012271,0.135240582
63,1/6/2021 00:00,43.95887847,36.4140589,31.73148573,40.10775248,6.86555591
63,1/7/2021 00:00,29.58921257,34.19921749,29.49682466,24.36076853,13.95029487
63,1/8/2021 00:00,NaN,31.09864497,26.77842639,14.21624798,23.55256382
63,1/9/2021 00:00,27.06054159,28.61661861,27.3256659,30.66632324,15.08699135
63,1/10/2021 00:00,37.07516673,31.45946046,28.62908711,9.38789761,8.023303973
63,1/11/2021 00:00,42.76591454,35.38620468,29.29575941,33.24575581,0.187399959
63,1/12/2021 00:00,36.69643612,36.67930393,28.27676585,37.95909635,0.115969577
63,1/1/2022 00:00,44.57606491,36.66322486,28.59462558,25.8735349,0.007607651
63,1/2/2022 00:00,42.94030641,37.01513179,28.78933432,34.58270985,0.017710852
63,1/3/2022 00:00,46.47634059,39.6843163,30.67470873,39.42127488,0.036505875
64,1/11/2018 00:00,43.63908949,35.74450562,28.25769609,41.05038726,0.362527864
64,1/12/2018 00:00,37.94175912,35.01928892,26.00550355,40.28426493,0.01543888
64,1/1/2019 00:00,39.23185615,37.20053566,24.91814356,21.31514513,0.009214029
64,1/2/2019 00:00,40.14511923,36.90295833,26.59548067,35.59425969,0.096126088
64,1/3/2019 00:00,47.98067208,40.78972676,26.88204233,46.28901686,0.120819146
64,1/4/2019 00:00,47.68398749,44.84919938,29.87913842,50.71128397,0.180504218
64,1/5/2019 00:00,51.93986127,44.16625469,28.65540013,50.85065438,0.018944175
64,1/6/2019 00:00,42.08622862,42.8089533,28.70009496,49.61301474,3.230500152
64,1/7/2019 00:00,53.59946471,NaN,28.38738448,44.35129331,9.498304792
64,1/8/2019 00:00,31.78459789,28.59293577,26.83423759,34.5623474,25.27747513
64,1/9/2019 00:00,36.3344713,29.5823738,27.09534605,20.66046682,18.17597912
64,1/10/2019 00:00,37.72817529,30.07618212,27.68895322,13.24947544,6.188017329
64,1/11/2019 00:00,44.20246973,37.38820308,28.8762259,39.91948431,0.319042053
64,1/12/2019 00:00,40.62378183,36.59056928,26.34989225,31.34589917,0.05425875
64,1/1/2020 00:00,43.27944826,33.21224251,25.65771227,24.60859301,0.011955763
64,1/2/2020 00:00,45.99164251,39.30830932,28.95277934,36.27146798,0.024845012
64,1/3/2020 00:00,52.22198753,43.35131203,29.30633103,44.65341915,0.017423668
64,1/4/2020 00:00,50.89030295,44.24375269,30.92220809,48.38119834,0.048522647
64,1/5/2020 00:00,52.01614411,43.02119485,29.4667314,45.0637788,0.123440955
64,1/6/2020 00:00,NaN,33.95187116,29.99293196,30.93895247,4.107575044
64,1/7/2020 00:00,NaN,32.53,27.28479251,28.09830226,20.20736624
64,1/8/2020 00:00,36.7633949,27.71132999,26.62555997,31.8335039,16.55327826
64,1/9/2020 00:00,35.87299755,28.24591784,26.50765735,NaN,34.6102516
64,1/10/2020 00:00,9.387475771,33.41331438,27.9071568,36.09015207,4.713378236
64,1/11/2020 00:00,41.6581789,36.92519198,27.19923484,42.59406221,0.274301074
64,1/12/2020 00:00,44.60571431,36.4218978,26.4021617,39.00975262,0.012494804
64,1/1/2021 00:00,42.83814438,37.66143676,26.19636147,35.85672744,0.007509147
64,1/2/2021 00:00,41.62369979,38.45412503,27.0944099,31.05815326,0.025673306
64,1/3/2021 00:00,55.58230019,40.51764455,27.79126701,38.18886556,0.00925639
64,1/4/2021 00:00,50.73062916,46.21062975,29.14004279,45.18983666,0.004974023
64,1/5/2021 00:00,36.74885504,42.0361146,28.94632515,34.05858245,0.05236985
64,1/6/2021 00:00,48.25707402,38.29252463,29.81847574,42.43463627,4.860840052
64,1/7/2021 00:00,40.14608282,33.15103971,28.80193219,33.56876426,14.42974164
64,1/8/2021 00:00,24.48487039,30.51411395,26.70799051,NaN,31.02752823
64,1/9/2021 00:00,27.95651375,29.28334262,27.38401279,21.85790554,20.5504483
64,1/10/2021 00:00,41.29972916,32.73242377,28.2941498,24.56251023,6.614027783
64,1/11/2021 00:00,42.98222406,37.63354836,28.71406725,34.39508197,0.220246198
64,1/12/2021 00:00,37.96899073,36.85298955,27.33237741,NaN,0.136808022
64,1/1/2022 00:00,43.87118548,36.74040588,27.25595266,30.29378192,0.010745911
64,1/2/2022 00:00,44.01353801,36.61645881,26.96333102,31.4537836,0.017148856
64,1/3/2022 00:00,41.15781789,39.46408723,27.51619584,37.88100518,0.045701927
65,1/11/2018 00:00,42.6404651,31.29796572,28.19467254,38.6877291,0.362527864
65,1/12/2018 00:00,39.22021007,32.21751852,26.17027485,40.66002092,0.01543888
65,1/1/2019 00:00,29.49225864,32.85267559,25.13170885,26.64954913,0.009214029
65,1/2/2019 00:00,40.37032743,33.49543884,26.92623309,37.42798702,0.096126088
65,1/3/2019 00:00,45.94073135,35.92401482,27.27395629,45.92627997,0.120819146
65,1/4/2019 00:00,46.52972962,39.04825489,30.19815426,50.11831866,0.180504218
65,1/5/2019 00:00,49.82630268,38.38768016,28.95786936,47.78884735,0.018944175
65,1/6/2019 00:00,44.08703159,36.10812696,29.03179256,47.15159655,3.230500152
65,1/7/2019 00:00,51.38380279,31.5263004,28.37181724,41.45362044,9.498304792
65,1/8/2019 00:00,32.31368504,28.70768576,26.75476063,35.06127613,25.27747513
65,1/9/2019 00:00,39.74252415,30.71912205,27.05168285,NaN,18.17597912
65,1/10/2019 00:00,38.50174874,30.37295537,27.62299063,21.2908964,6.188017329
65,1/11/2019 00:00,42.64681373,33.70243269,28.86959341,42.63433861,0.319042053
65,1/12/2019 00:00,40.46804324,32.57074332,26.52222927,30.35070346,0.05425875
65,1/1/2020 00:00,42.92962756,29.45496347,25.946444,25.14195475,0.011955763
65,1/2/2020 00:00,46.32747211,35.39951928,29.30335686,38.88678418,0.024845012
65,1/3/2020 00:00,51.07018934,38.20539162,29.79122319,43.45640989,0.017423668
65,1/4/2020 00:00,49.01469644,38.8461909,31.32363224,47.10157769,0.048522647
65,1/5/2020 00:00,50.34524848,36.5151228,29.9210876,45.13275459,0.123440955
65,1/6/2020 00:00,NaN,29.97028856,30.2058904,4.48737677,4.107575044
65,1/7/2020 00:00,18.2411413,27.07384967,27.23607989,26.24017817,20.20736624
65,1/8/2020 00:00,43.72361399,28.00763202,26.59074499,31.58205903,16.55327826
65,1/9/2020 00:00,35.72461563,27.91529256,26.46576824,NaN,34.6102516
65,1/10/2020 00:00,23.34911783,31.17809056,27.92614201,38.51676504,4.713378236
65,1/11/2020 00:00,38.44259734,32.38013845,27.303529,39.87179804,0.274301074
65,1/12/2020 00:00,40.98242841,32.0760671,26.53317071,37.86606389,0.012494804
65,1/1/2021 00:00,40.87142634,33.41369743,26.39359034,35.57835455,0.007509147
65,1/2/2021 00:00,39.41280673,33.42252922,27.38510582,28.821921,0.025673306
65,1/3/2021 00:00,49.76218096,35.28158161,28.02569452,35.23813967,0.00925639
65,1/4/2021 00:00,48.09775909,39.15583786,29.33063795,42.67199677,0.004974023
65,1/5/2021 00:00,40.19918655,35.43108067,29.2072616,41.22022726,0.05236985
65,1/6/2021 00:00,46.14092864,34.04126761,30.03637125,39.96821117,4.860840052
65,1/7/2021 00:00,38.60872749,28.63083038,28.74807162,33.39187364,14.42974164
65,1/8/2021 00:00,21.03290212,28.79799546,26.6859496,NaN,31.02752823
65,1/9/2021 00:00,35.75696939,29.89360663,27.34381097,25.7080518,20.5504483
65,1/10/2021 00:00,40.92289716,30.54303868,28.203592,0.933377559,6.614027783
65,1/11/2021 00:00,37.59062491,32.59932504,28.72980889,35.32582224,0.220246198
65,1/12/2021 00:00,37.14538335,32.72159335,27.48373935,NaN,0.136808022
65,1/1/2022 00:00,42.45591708,32.76679386,27.4753537,26.84164031,0.010745911
65,1/2/2022 00:00,42.30101339,33.2493583,27.29241224,31.37835718,0.017148856
65,1/3/2022 00:00,39.38053307,34.42631875,27.83811757,37.15297356,0.045701927
66,1/11/2018 00:00,43.99821165,37.17371086,28.050871,40.25939372,0.362527864
66,1/12/2018 00:00,41.78660342,37.77879417,25.91542353,38.42999836,0.01543888
66,1/1/2019 00:00,34.71431066,38.46167037,24.86230098,32.26081052,0.009214029
66,1/2/2019 00:00,40.71961178,37.76475278,26.42952027,38.1863393,0.096126088
66,1/3/2019 00:00,47.87229529,41.71484668,26.60057969,46.34024308,0.120819146
66,1/4/2019 00:00,48.17875719,45.47205086,29.39147837,50.96794355,0.180504218
66,1/5/2019 00:00,51.67590359,45.28802032,28.063514,51.89308451,0.018944175
66,1/6/2019 00:00,42.0945314,42.53503425,28.15816788,49.7932706,3.230500152
66,1/7/2019 00:00,52.34853125,31.00460124,28.27664702,35.35633048,9.498304792
66,1/8/2019 00:00,35.07803327,34.23146988,26.88617654,33.91476844,25.27747513
66,1/9/2019 00:00,34.00947267,30.05282771,27.1663123,31.27612817,18.17597912
66,1/10/2019 00:00,39.38022724,32.6014967,27.68324086,21.19696757,6.188017329
66,1/11/2019 00:00,44.63398212,38.33192721,28.66523414,41.42094868,0.319042053
66,1/12/2019 00:00,41.29283998,37.309932,26.11186039,36.80941934,0.05425875
66,1/1/2020 00:00,43.63778636,33.6083378,25.38728846,16.11301169,0.011955763
66,1/2/2020 00:00,45.51277204,39.93809701,28.61264936,39.2663036,0.024845012
66,1/3/2020 00:00,51.32977501,43.86059058,28.92118738,44.72545501,0.017423668
66,1/4/2020 00:00,51.78493163,44.2949544,30.36138723,47.69520105,0.048522647
66,1/5/2020 00:00,53.41173272,42.74801917,28.8968783,48.50698235,0.123440955
66,1/6/2020 00:00,NaN,34.5001143,29.68715396,28.85657799,4.107575044
66,1/7/2020 00:00,23.40099458,NaN,27.30907794,26.86793303,20.20736624
66,1/8/2020 00:00,31.52718059,28.04315738,26.6659508,31.84923557,16.55327826
66,1/9/2020 00:00,33.0919738,28.50612204,26.58710342,NaN,34.6102516
66,1/10/2020 00:00,22.02373526,34.36269134,28.05870775,35.33043042,4.713378236
66,1/11/2020 00:00,41.33101138,38.63768106,27.24130026,42.890135,0.274301074
66,1/12/2020 00:00,35.633465,38.68510516,26.18146645,40.33703912,0.012494804
66,1/1/2021 00:00,44.06478422,38.09306395,25.94670536,36.25948776,0.007509147
66,1/2/2021 00:00,37.32576855,37.69699237,26.81471775,30.10240905,0.025673306
66,1/3/2021 00:00,47.25826375,40.81209448,27.51846218,33.09958107,0.00925639
66,1/4/2021 00:00,49.36841274,46.52015134,28.67333815,44.11789655,0.004974023
66,1/5/2021 00:00,42.7723614,40.89842547,28.36764099,38.63181354,0.05236985
66,1/6/2021 00:00,47.89101652,38.93643668,29.42678738,42.36459598,4.860840052
66,1/7/2021 00:00,39.77741087,32.37357569,28.62807519,31.18205478,14.42974164
66,1/8/2021 00:00,26.14424353,30.03829291,26.76189834,29.74334161,31.02752823
66,1/9/2021 00:00,33.83512312,28.48184895,27.45061436,27.06883796,20.5504483
66,1/10/2021 00:00,40.08082454,32.87188673,28.29738663,NaN,6.614027783
66,1/11/2021 00:00,42.58382071,38.65381636,28.57841458,38.5248882,0.220246198
66,1/12/2021 00:00,38.43117331,37.35230249,27.09865083,16.5536015,0.136808022
66,1/1/2022 00:00,44.25500181,36.89951882,26.92517099,25.91881022,0.010745911
66,1/2/2022 00:00,40.13870376,36.57057918,26.62920133,31.55671043,0.017148856
66,1/3/2022 00:00,42.9759079,39.95009045,27.05371211,36.25804994,0.045701927
67,1/11/2018 00:00,41.40180173,36.37704849,28.11947452,40.02047257,0.362527864
67,1/12/2018 00:00,38.95631361,36.76977102,25.96185226,39.37863747,0.01543888
67,1/1/2019 00:00,35.60002788,37.38101221,24.89588738,24.63654712,0.009214029
67,1/2/2019 00:00,39.42544551,37.89779532,26.51511772,34.14798089,0.096126088
67,1/3/2019 00:00,45.81033524,41.07427724,26.74107343,43.74860698,0.120819146
67,1/4/2019 00:00,45.24397052,44.62829732,29.62879662,49.60297533,0.180504218
67,1/5/2019 00:00,48.45918561,43.64733736,28.34774094,45.74164986,0.018944175
67,1/6/2019 00:00,41.95288271,41.87493189,28.41335994,45.55443547,3.230500152
67,1/7/2019 00:00,45.53317697,36.57115665,28.32330676,36.88476477,9.498304792
67,1/8/2019 00:00,33.73798036,33.00518083,26.84143842,30.16483691,25.27747513
67,1/9/2019 00:00,38.15573994,31.59804838,27.11243047,16.55196005,18.17597912
67,1/10/2019 00:00,40.15634425,32.14029747,27.66590687,19.8868461,6.188017329
67,1/11/2019 00:00,41.83519983,37.54865077,28.75334721,39.48117494,0.319042053
67,1/12/2019 00:00,39.12057861,37.03365077,26.23790783,28.4477585,0.05425875
67,1/1/2020 00:00,42.45611997,34.27698802,25.52271563,14.22677943,0.011955763
67,1/2/2020 00:00,44.90597037,39.88078323,28.78411465,38.25012563,0.024845012
67,1/3/2020 00:00,49.68531521,43.50404826,29.11397972,42.69844341,0.017423668
67,1/4/2020 00:00,49.25467589,43.64990371,30.6304085,47.88058432,0.048522647
67,1/5/2020 00:00,48.2907953,41.07231329,29.17510411,44.95967127,0.123440955
67,1/6/2020 00:00,NaN,33.4478194,29.82400835,24.92659716,4.107575044
67,1/7/2020 00:00,20.39851914,29.27250587,27.27185306,29.94515153,20.20736624
67,1/8/2020 00:00,32.93480719,NaN,26.62067453,32.13986858,16.55327826
67,1/9/2020 00:00,37.82459577,30.12583138,26.52416939,NaN,34.6102516
67,1/10/2020 00:00,25.17230974,33.8603376,27.95142238,34.8752856,4.713378236
67,1/11/2020 00:00,37.85711462,37.75894786,27.18907587,39.35476643,0.274301074
67,1/12/2020 00:00,43.02170176,37.7511085,26.28606627,37.56013365,0.012494804
67,1/1/2021 00:00,41.22830762,37.62648192,26.07192325,34.44288889,0.007509147
67,1/2/2021 00:00,38.7567715,37.28324096,26.95785391,28.36277345,0.025673306
67,1/3/2021 00:00,51.48669363,40.37779532,27.65364521,35.59638416,0.00925639
67,1/4/2021 00:00,48.56055275,45.41128542,28.90424364,41.24560632,0.004974023
67,1/5/2021 00:00,NaN,40.05545796,28.64740252,41.37491551,0.05236985
67,1/6/2021 00:00,47.14474621,37.53339772,29.60714219,39.471441,4.860840052
67,1/7/2021 00:00,37.95513042,31.92397604,28.69996541,29.23762026,14.42974164
67,1/8/2021 00:00,24.65900827,31.45125294,26.71298358,16.10197516,31.02752823
67,1/9/2021 00:00,38.56287934,32.02816932,27.39430197,27.50690528,20.5504483
67,1/10/2021 00:00,39.59837773,33.86318107,28.27556886,NaN,6.614027783
67,1/11/2021 00:00,39.09851478,37.27200035,28.6183587,36.29340093,0.220246198
67,1/12/2021 00:00,37.01316752,36.99573508,27.21914866,NaN,0.136808022
67,1/1/2022 00:00,42.00100059,36.62900012,27.08972965,26.42944151,0.010745911
67,1/2/2022 00:00,41.03612375,36.51666275,26.79132233,28.53471691,0.017148856
67,1/3/2022 00:00,41.79461981,39.64242191,27.27562282,35.07638137,0.045701927
70,1/11/2018 00:00,42.39755589,33.91652603,28.04053711,39.79279401,0.354984769
70,1/12/2018 00:00,40.31020355,34.11728241,26.17233371,36.13664258,0.016818983
70,1/1/2019 00:00,36.37066751,33.98684904,25.11130766,35.96972182,0.008311944
70,1/2/2019 00:00,40.32014216,35.28999781,26.70927759,36.52945647,0.113856052
70,1/3/2019 00:00,45.93988384,40.38997453,26.81506136,44.51181211,0.064108492
70,1/4/2019 00:00,46.12557304,43.0910278,29.40186549,49.85441941,0.062562899
70,1/5/2019 00:00,46.54124504,43.00901665,28.00371791,47.59069787,0.027294851
70,1/6/2019 00:00,43.40752378,41.41365911,28.18561573,42.14809867,2.397451621
70,1/7/2019 00:00,49.23864563,37.73236876,28.19610077,37.61748969,9.155146079
70,1/8/2019 00:00,36.7945103,34.21217916,26.79473394,36.14300178,27.51380643
70,1/9/2019 00:00,28.94241601,29.2991594,27.11613117,NaN,20.07662127
70,1/10/2019 00:00,39.00856983,30.73349858,27.65879192,-0.765083553,5.539320374
70,1/11/2019 00:00,43.45624571,34.32200887,28.82128466,42.35970965,0.307639255
70,1/12/2019 00:00,40.67666658,33.97739947,26.34311353,36.26490258,0.053123651
70,1/1/2020 00:00,43.23787676,30.87233439,25.63443962,8.28707041,0.012659854
70,1/2/2020 00:00,46.28883292,38.07154371,28.89383523,39.58351498,0.023350585
70,1/3/2020 00:00,49.78296159,41.58256813,29.18217301,43.58157591,0.016078591
